0.6564961206	reality
0.6564311803	grease
0.6562342506	peppers
0.6560595613	manhattan
0.6559790474	eastern
0.6559676858	apple
0.6557080942	jim
0.6556225513	fountain
0.6555528201	flower
0.6555218831	island
0.6553880924	lettuce
0.6552049113	desert
0.6551479600	truffle
0.6550171555	bud
0.6549739721	hockey
0.6549405158	player
0.6546922129	blue
0.6546813612	6pm
0.6545342584	tax
0.6544941963	savory
0.6544333983	arizona
0.6543981971	paste
0.6542952934	loaf
0.6541886167	portion
0.6541578324	home
0.6541313733	requested
0.6540578994	tempura
0.6540515719	melt
0.6540089162	ring
0.6539647050	rice
0.6537798624	chairs
0.6537750305	range
0.6537621970	watery
0.6535217225	picnic
0.6535167157	chorizo
0.6533212046	nfl
0.6532664948	fried_chicken
0.6532268922	recall
0.6530774057	mountain
0.6529789960	women
0.6527456023	nearby
0.6527361819	aware
0.6526592067	snag
0.6526592067	chick
0.6526504133	southern
0.6526118262	carpet
0.6525988433	nous
0.6525926404	hilton
0.6525372106	pastries
0.6524667028	tuna
0.6524640491	locations
0.6522919872	mexico
0.6522451749	steamed
0.6521765304	triple
0.6520907060	occasions
0.6519734433	poker
0.6519649961	feature
0.6518494055	yelling
0.6517567222	pacific
0.6517169723	dans
0.6516058765	margarita
0.6515583982	ceviche
0.6513625849	tan
0.6513625849	sichuan
0.6511010205	fish
0.6508173342	count
0.6507403979	gnocchi
0.6506761196	late
0.6506490522	special
0.6505856744	bull
0.6505523704	captain
0.6504795722	fried
0.6504392646	low
0.6504311353	quantity
0.6502888422	kick
0.6500076183	benches
0.6500076183	lake
0.6500076183	hunt
0.6499646827	points
0.6499161050	powder
0.6497779293	hills
0.6497541249	scallop
0.6496980529	grilled_cheese
0.6496821019	attraction
0.6496821019	neon
0.6496821019	monster
0.6496821019	sand
0.6496821019	iphone
0.6496747974	carnitas
0.6495126600	specials
0.6494809241	den
0.6494809241	police
0.6494668532	screw
0.6492477372	sat
0.6492374551	udon
0.6492196401	octopus
0.6490163097	indian
0.6487885284	act
0.6487563732	forget
0.6487201294	evening
0.6486429792	learn
0.6485857404	bartenders
0.6485827867	street_tacos
0.6484551201	washington
0.6484193306	recommendations
0.6484135614	lamb
0.6483805308	nuts
0.6483414189	toppings
0.6483228933	recommended
0.6483078144	conversation
0.6482883451	lil
0.6482348667	songs
0.6481223569	pumpkin
0.6480140747	wifi
0.6480138791	kale
0.6478614297	bites
0.6477699196	hummus
0.6477467579	vegan
0.6476766677	guacamole
0.6475607128	apologetic
0.6474648325	reuben
0.6474648325	animal
0.6473760073	cards
0.6473657995	sampled
0.6472799937	balance
0.6471818938	wise
0.6470788887	pf
0.6469957680	hut
0.6469469764	leftovers
0.6468347072	saving
0.6467182408	free
0.6467043139	caramelized
0.6466777100	taco
0.6466725510	modern
0.6466429151	pot
0.6465194404	red
0.6464397732	feed
0.6464006939	hamburger
0.6463708744	jazz
0.6463661149	meats
0.6463005767	bbq_sauce
0.6462579239	bag
0.6461955276	coworker
0.6461293635	artichoke
0.6460704758	el
0.6459434719	heat
0.6458691951	upper
0.6458537687	rushed
0.6457956833	chelsea
0.6457956833	palm
0.6457956833	field
0.6457514889	oil
0.6457412098	hair
0.6457134511	pricey
0.6457016075	char
0.6456745074	average
0.6455459646	ticket
0.6455094549	crowd
0.6454232274	jack
0.6453693071	cup
0.6453228236	talked
0.6450944709	healthy
0.6450607605	pork
0.6450592523	texture
0.6450590827	shack
0.6450498709	answer
0.6450372807	pull
0.6448361651	stopping
0.6448145065	crepes
0.6447776429	das
0.6447755760	manager
0.6447410440	pinot
0.6446875388	royal
0.6444103959	jason
0.6442966331	windows
0.6442739523	american
0.6442013518	movies
0.6442013518	colorado
0.6442013518	pine
0.6439160463	mole
0.6439063680	dining_area
0.6437185596	grits
0.6436830432	flag
0.6436801305	large
0.6436001162	necessarily
0.6434922764	support
0.6433460960	tofu
0.6433031031	stage
0.6432686926	tie
0.6432686926	stock
0.6432686926	human
0.6431362831	cowboy
0.6429279943	difficult
0.6429199056	judge
0.6429040617	yelp
0.6428250189	spinach
0.6427936480	walls
0.6427593319	noodles
0.6426951381	milk
0.6426695118	exterior
0.6426419550	pesto
0.6426075052	gyros
0.6425364897	settled
0.6425267260	specifically
0.6423418213	michelin
0.6423391341	gilbert
0.6423316993	foot
0.6422589036	chocolate
0.6420395056	bacon
0.6420012174	famous
0.6419148392	problems
0.6418585091	bruschetta
0.6417610360	great_location
0.6417451811	halibut
0.6416538609	fight
0.6416527026	managers
0.6415056148	chile
0.6412864933	item
0.6412295773	dress
0.6412014520	words
0.6411684042	meat
0.6409432338	ribs
0.6409220274	soup
0.6408830432	chandler
0.6408283678	moment
0.6407580008	bang
0.6407564553	quiet
0.6406679274	bun
0.6406442220	brazilian
0.6406091684	pomegranate
0.6401541663	star
0.6400468811	puck
0.6399789412	book
0.6399220771	chew
0.6398789304	golf
0.6398720647	orange_chicken
0.6397703220	block
0.6397694530	cajun
0.6397621943	gold
0.6395626213	pastrami
0.6395329152	employee
0.6394729109	health
0.6394454506	beverage
0.6393755009	hawaii
0.6392814217	dressed
0.6392465733	scallops
0.6392080385	combination
0.6391967893	hot_dogs
0.6391418952	hubby
0.6389947557	hold
0.6389860901	fluffy
0.6389185978	bulgogi
0.6388048159	skinny
0.6386521066	friday_night
0.6386386481	nt
0.6385714915	department
0.6385355481	bottle
0.6384415580	tuesday
0.6384371770	scottsdale
0.6383931229	maple
0.6383681616	oysters
0.6383340077	forever
0.6383057678	japan
0.6382685283	reservation
0.6382410661	seasoning
0.6381159212	burritos
0.6381078615	date_night
0.6380521689	freshness
0.6379710204	avenue
0.6379219590	a_4
0.6379216725	pieces
0.6378723803	appetizer
0.6378482445	pasta
0.6378338081	mash
0.6377666338	hear
0.6376575987	beans
0.6376209239	afternoon
0.6375896666	choice
0.6375232321	gift
0.6374933568	reviews
0.6374842893	office
0.6374842893	lunch_specials
0.6373650264	member
0.6373353482	ny
0.6373326300	tokyo
0.6372975360	lunch_menu
0.6372426704	veal
0.6371880542	hotel
0.6371857058	champagne
0.6371004340	chips
0.6370922486	surprised
0.6370583831	bottled
0.6369526489	sides
0.6369173780	classic
0.6365982064	popular
0.6365871424	deep
0.6365817469	tab
0.6365570951	mind
0.6365520446	tender
0.6365487618	verde
0.6365199904	spaghetti
0.6364845223	remembered
0.6364788018	ignore
0.6364549064	language
0.6364545075	dragon
0.6363936213	strong
0.6362647280	explore
0.6362471993	shout
0.6361525967	began
0.6361005312	spices
0.6360841157	impress
0.6360594841	basil
0.6360284609	mediterranean
0.6359125621	seattle
0.6356984031	sunday_brunch
0.6356661452	negative
0.6356559247	clientele
0.6356477459	wrap
0.6356375043	positive
0.6356195070	close
0.6354957449	middle_eastern
0.6354904486	bon
0.6354447286	juicy
0.6354413416	hop
0.6353428256	lv
0.6353221265	sauce
0.6352393799	meatloaf
0.6351603776	cab
0.6349354378	soft
0.6348829192	process
0.6348699643	sit_in
0.6348398278	toast
0.6347888331	arriving
0.6346789491	share
0.6346249255	rim
0.6345344545	baja
0.6345251667	details
0.6343272955	whiskey
0.6343024380	pickled
0.6342933526	minute
0.6339454644	design
0.6339118575	kids
0.6337258757	ordinary
0.6337176348	pub
0.6336809223	bummer
0.6336805471	goodness
0.6336758777	drizzled
0.6336753881	walnut
0.6336680923	dancing
0.6335925343	short
0.6335777473	salsas
0.6333679005	turkey
0.6332990270	medium
0.6332489137	bf
0.6331894938	soggy
0.6331619546	swiss
0.6331606366	bowl
0.6331597491	pecan
0.6331460968	mon
0.6331187579	girlfriend
0.6330981802	falafel
0.6330521822	dining_room
0.6330369282	fat
0.6329891793	lemon
0.6329645190	miso
0.6329450605	child
0.6329178863	long
0.6328562624	paris
0.6328432810	establishment
0.6326946046	rose
0.6326879180	palate
0.6326500377	sangria
0.6325751808	farm
0.6325473439	cuts
0.6325460619	station
0.6325135182	restroom
0.6323697956	sunday
0.6323641671	appetizers
0.6323477426	twist
0.6323420707	crappy
0.6319062624	budget
0.6318954817	ravioli
0.6318812522	bucks
0.6318730933	early
0.6318672792	patient
0.6317922889	lines
0.6317443192	wines
0.6317117760	usual
0.6316837573	knowledgable
0.6316523332	varieties
0.6316523332	spicy_chicken
0.6315978912	water
0.6314639775	football
0.6313448223	option
0.6313401382	prepare
0.6312617625	fries
0.6312026127	crave
0.6312026127	spacious
0.6311397064	beef
0.6311211621	school
0.6310579297	confit
0.6310510533	receive
0.6310510533	upstairs
0.6310510533	entertainment
0.6310442924	consistency
0.6309812448	world
0.6308593626	vegas
0.6307641264	alternative
0.6307430448	tartar
0.6307430448	jus
0.6306285659	discovered
0.6304658609	deciding
0.6304545589	enchilada
0.6304001219	sound
0.6303890900	hearty
0.6303477414	note
0.6302765410	owner
0.6302710640	bar_area
0.6302096218	4th
0.6302054974	longer
0.6301974535	smooth
0.6301857492	infused
0.6301602662	sign
0.6301064785	spice
0.6299477426	fork
0.6298588199	air
0.6297658444	portion_size
0.6297642579	pan
0.6297090531	trendy
0.6296309338	bonus
0.6295738604	appreciated
0.6293774827	fresh_ingredients
0.6293522915	fajitas
0.6293314839	chefs
0.6292644379	raw
0.6292230128	salad
0.6292136035	result
0.6292136035	hated
0.6290560554	booths
0.6289918475	balsamic
0.6289865669	ashamed
0.6289548095	greet
0.6289548095	open_kitchen
0.6289548095	henderson
0.6288076034	samples
0.6287417399	basic
0.6286470536	braised
0.6285730737	game
0.6283976494	joints
0.6283271072	christmas
0.6281841799	pretzel
0.6280952220	masala
0.6280934850	extra
0.6280266268	extensive
0.6279984787	knowing
0.6279953936	succulent
0.6279667759	queso
0.6278115806	dressing
0.6278005785	dream
0.6277416671	dollars
0.6277269096	tourist
0.6277185875	espresso
0.6276503519	menu_items
0.6275774000	jersey
0.6275593752	mousse
0.6274916807	rocks
0.6274181690	biscuits_and_gravy
0.6274132419	overwhelmed
0.6273727489	multiple
0.6273623307	wedding
0.6270570090	vinegar
0.6269860960	location
0.6269799207	plentiful
0.6268919959	realized
0.6267710682	blueberry
0.6267709186	shirt
0.6267153855	staffed
0.6266491339	golden
0.6265749948	setting
0.6264639775	watched
0.6264521039	apparently
0.6264307271	night
0.6263331010	onion
0.6263316375	spicy
0.6263084678	skins
0.6261940642	doors
0.6261240781	cheeseburger
0.6260064006	lightly
0.6260064006	compliment
0.6258752583	clams
0.6258276343	stop
0.6256478182	personable
0.6256087369	wings
0.6255705682	moving
0.6255435367	pound
0.6255059996	green
0.6254566025	crepe
0.6254550536	monday
0.6253286370	complaining
0.6252956744	reasonable_prices
0.6252843857	fudge
0.6251788928	accommodate
0.6251659651	convenience
0.6251105771	locals
0.6246300957	skip
0.6245918695	freshly
0.6244903020	mission
0.6244110243	las_vegas
0.6242437807	soda
0.6242031769	chipotle
0.6241548795	headed
0.6241036542	tip
0.6240235528	sandwich
0.6240035938	picky
0.6239108420	venue
0.6237959335	sick
0.6237715171	noisy
0.6236223812	complained
0.6235730459	syrup
0.6235311080	owners
0.6234014902	belly
0.6233629466	apologize
0.6233341027	years
0.6232795228	bother
0.6232532946	finished
0.6232444260	layer
0.6232127865	standing
0.6231144205	beautifully
0.6229804764	skin
0.6228690582	salads
0.6227808597	america
0.6227768713	bell
0.6226295616	fan
0.6225682206	square
0.6225645576	delightful
0.6225300643	delight
0.6224857582	story
0.6223181885	vegetables
0.6222721343	japanese
0.6222144732	margaritas
0.6222103073	quesadilla
0.6220848357	soaked
0.6220221276	dried
0.6219348245	major
0.6218646380	seating
0.6218326441	market
0.6218228584	road
0.6218022599	earlier
0.6216444982	loud
0.6215098408	bartender
0.6214435841	quaint
0.6213511773	sashimi
0.6212056793	games
0.6211972251	forgot
0.6211256274	heck
0.6210710182	2nd
0.6210589201	escargot
0.6208773220	living
0.6207222781	cocktails
0.6206974744	tough
0.6206757087	seaweed
0.6206008486	waiting
0.6204646313	guac
0.6204593673	center
0.6204508490	speaking
0.6203940891	pricing
0.6202566861	realize
0.6201670931	charming
0.6201379219	straight
0.6200704937	standard
0.6200459019	bottles
0.6200438763	heading
0.6200293598	regular
0.6199617992	section
0.6199217705	house
0.6198705487	cakes
0.6198489166	recent
0.6196736107	called
0.6196584226	weird
0.6195666900	comfort
0.6195460331	sausage
0.6194743389	upset
0.6194555816	entering
0.6194436388	tempted
0.6193781712	woman
0.6193112616	mistake
0.6192709946	steak
0.6191876950	texas
0.6191404173	signature
0.6191137347	cinnamon
0.6191107582	figure
0.6190440891	oily
0.6189145561	fell
0.6188682536	secret
0.6188512921	deliver
0.6188185065	apps
0.6188132470	crispy
0.6187991482	private
0.6187990124	carry
0.6187838314	room
0.6187666827	hopes
0.6187548111	brisket
0.6187467502	pancakes
0.6187314061	tiny
0.6186213312	big_group
0.6185916503	burger
0.6185483181	macaroni
0.6185483181	decently
0.6185169013	hospitality
0.6183655732	bland
0.6183407841	disappointing
0.6183114726	portions
0.6181690369	repeat
0.6181446903	driven
0.6180412774	pineapple
0.6180328999	chef
0.6179914217	sesame
0.6179755006	previous
0.6177474078	boss
0.6175936534	arrive
0.6175497979	effort
0.6175407552	flavorful
0.6175144404	meant
0.6175132573	crab
0.6174745949	huge
0.6174570484	fried_rice
0.6174251769	sports
0.6173519345	great_beer
0.6172710491	dry
0.6171069258	fusion
0.6171014340	au
0.6170579055	half
0.6170465388	style
0.6169827586	dark
0.6169177233	cheddar
0.6168766134	bank
0.6168411349	checking
0.6167601067	lady
0.6167461350	awhile
0.6167175018	iron
0.6165648729	chinatown
0.6164815064	hall
0.6163382826	wood
0.6163364225	cover
0.6163112527	specialty
0.6162751669	soups
0.6161966881	seafood
0.6161431256	questions
0.6159297110	nachos
0.6157362295	steakhouse
0.6157049785	lobster
0.6156502340	small
0.6156071586	club
0.6153801084	irish
0.6153703286	catch
0.6152884456	mozzarella
0.6152144679	smothered
0.6151659322	bigger
0.6151640034	difference
0.6151602163	biscuits
0.6151565951	remove
0.6151043815	light
0.6150861732	relaxing
0.6150388221	hostesses
0.6150308426	hour
0.6149685680	quail
0.6149544911	mini
0.6149367087	bagel
0.6149274010	explained
0.6148971233	weeks
0.6148683987	shredded
0.6148239764	personally
0.6147795943	random
0.6147565026	additional
0.6147506871	tom
0.6147195470	naan
0.6147179902	drop
0.6147099735	bucket
0.6146153280	telling
0.6145302437	chicken_fried_steak
0.6145109611	bought
0.6145109611	apologized
0.6144848742	sample
0.6144501602	wild
0.6144501602	salted
0.6144047184	super_nice
0.6143687005	southwest
0.6143590538	loaded
0.6143422010	strawberry
0.6142986562	bellagio
0.6142871732	amazing_food
0.6142246802	older
0.6142010451	comment
0.6140967070	anytime
0.6140596188	philly
0.6140596188	drunken
0.6139669576	include
0.6139662023	greens
0.6139522344	crisp
0.6137186534	seared
0.6136397625	friday
0.6136110408	waste
0.6136079148	event
0.6135864523	park
0.6135715493	phone
0.6134946257	hungry
0.6134728056	boyfriend
0.6134610548	discount
0.6134357672	stuff
0.6133775174	push
0.6133587289	tv
0.6133483936	hands
0.6133052840	lights
0.6132565955	happen
0.6132525377	gravy
0.6132112407	craft
0.6131880295	worker
0.6129757876	solid
0.6129682140	earth
0.6129067253	south
0.6128753208	stairs
0.6128035718	swordfish
0.6127955156	clue
0.6127338032	pm
0.6126674353	slaw
0.6124467984	step
0.6124392180	caprese
0.6124274010	typically
0.6124050779	filet
0.6123731043	shot
0.6123503323	yellow
0.6123063081	send
0.6122782302	gyro
0.6121350002	admit
0.6121155681	lounge
0.6120563385	shawarma
0.6119903300	cheese
0.6118723072	spending
0.6116880451	conference
0.6116635385	claws
0.6116465178	happy
0.6116369725	tasting
0.6116260038	lighting
0.6116107615	sauces
0.6114625023	cheesecake
0.6114468880	easy
0.6114393058	question
0.6114099738	dessert
0.6114099516	variety
0.6112615495	reading
0.6112480719	efficient
0.6112231184	garden
0.6111739887	waitstaff
0.6111545943	separate
0.6110756948	stayed
0.6110262475	board
0.6109452953	parking
0.6108012105	scene
0.6107743434	drink_menu
0.6107436065	shabby
0.6105665600	asparagus
0.6105504842	thing
0.6104702219	cuz
0.6103511279	handle
0.6103242525	bean
0.6102405319	review
0.6101557765	choose
0.6101230737	eye
0.6101195347	tasty
0.6100531870	high
0.6100513879	argue
0.6100513879	sunday_night
0.6100092392	cramped
0.6099025809	settle
0.6098781067	notice
0.6098634236	waitresses
0.6098328012	easier
0.6098096188	vacation
0.6096356239	building
0.6095919115	starters
0.6095322435	goat_cheese
0.6091765916	generally
0.6091278629	cucumber
0.6090789485	pop
0.6090154505	classy
0.6089495184	decorated
0.6089465904	rate
0.6087979482	provide
0.6087611842	presented
0.6087161202	drawback
0.6087161202	sooooo
0.6087161202	comparable
0.6086647489	pitcher
0.6086256856	code
0.6085378244	fry
0.6085378244	car
0.6084745147	update
0.6083729548	rack
0.6083469047	bright
0.6083410530	week
0.6083235106	correct
0.6083139299	busy
0.6082858440	flat
0.6082564719	prix
0.6082315058	led
0.6082220977	wrong
0.6082201831	rude
0.6081517207	disappointment
0.6080859882	smoked
0.6079953207	ability
0.6079334669	grass
0.6078990496	rio
0.6078990496	occasional
0.6078990496	tandoori
0.6078839308	dumplings
0.6076466814	meet
0.6076245294	writing
0.6073646149	fine_dining
0.6073106589	figured
0.6071616935	travel
0.6071409530	meatball
0.6071222172	dogs
0.6070654497	surrounding
0.6069822276	honey
0.6068814714	hip
0.6067589167	entrance
0.6066545359	inviting
0.6065629974	passed
0.6065391336	parties
0.6065010194	wished
0.6064988083	situation
0.6064125996	worse
0.6061629310	refill
0.6061397910	lunch_buffet
0.6061070362	intimate
0.6060895479	guys
0.6060630198	bitter
0.6059121824	jerk
0.6058781739	nut
0.6058497080	explain
0.6057836927	coupon
0.6057632151	tasting_menu
0.6057574967	1st
0.6056981243	squash
0.6056802914	shop
0.6056713747	az
0.6056648133	options
0.6055943182	management
0.6055692525	higher
0.6054414198	beet
0.6053154497	trash
0.6052988128	edinburgh
0.6052267010	lime
0.6051584575	experienced
0.6051476391	parmesan
0.6050257299	sorts
0.6049312991	appeared
0.6049057664	mall
0.6048255297	till
0.6047111144	hibachi
0.6046721316	picked
0.6046175953	melted
0.6046085723	salmon
0.6045426055	groupon
0.6045004377	steal
0.6045004377	accompanying
0.6044541275	oven
0.6043931825	delicious_food
0.6043847632	sharing
0.6043832709	regret
0.6043762870	pizza
0.6043704396	shortly
0.6043450115	fellow
0.6042772697	bar
0.6038765980	change
0.6038622256	expensive
0.6038400753	goods
0.6037038429	prime
0.6036803422	eager
0.6036645383	thursday
0.6036620276	pad_see_ew
0.6036591084	tempe
0.6036038808	bomb
0.6035743823	super_friendly
0.6035171862	concept
0.6035093328	chain
0.6035018995	complaint
0.6034367087	edge
0.6034123114	pack
0.6032845476	afraid
0.6032477292	space
0.6032104058	box
0.6031420565	chill
0.6030519571	throw
0.6029698090	kinks
0.6029093347	hostess
0.6028704574	complimentary
0.6027444805	fun
0.6027306227	eggplant
0.6027168542	pho
0.6027023552	sounds
0.6026809681	plate
0.6026308495	price
0.6024809893	meh
0.6024595158	treated
0.6024465557	counter
0.6024386769	panang
0.6024048095	west
0.6023629291	dog
0.6021609047	crust
0.6021557719	added
0.6020575588	rolls
0.6020354058	round
0.6019986185	conveniently
0.6019301594	mother
0.6018613465	sooo
0.6017073508	paper
0.6016552040	pool
0.6015825296	white
0.6015306701	check
0.6015238853	diners
0.6015159844	larger
0.6014954574	consistently
0.6014938729	items
0.6014381961	straw
0.6014359740	rock
0.6013901739	means
0.6013836418	giant
0.6013355108	app
0.6012911770	tomato
0.6012721218	views
0.6012721218	bits
0.6011887539	failed
0.6011458920	worthy
0.6011097651	romantic
0.6010091387	caesar
0.6009800021	tucked
0.6009602985	pleasure
0.6009398767	affordable
0.6008379584	feeling
0.6008266147	salsa
0.6007122136	stuck
0.6006490496	microwave
0.6006490496	resist
0.6006490496	kill
0.6005894936	fast_service
0.6005699223	mushroom
0.6005642920	lucky
0.6004358734	unique
0.6004239933	del
0.6003633676	slice
0.6002598794	word
0.6001936938	large_party
0.6001011469	groups
0.6000077382	exact
0.5999832638	watering
0.5999508777	vig
0.5996680642	corn
0.5996439781	arrival
0.5996274621	unlike
0.5995606418	sun
0.5994243648	comparison
0.5993412042	broccoli
0.5992520838	lemonade
0.5991174764	fit
0.5989928334	heaven
0.5989863150	cross
0.5988640257	loin
0.5988609814	wraps
0.5988528197	reviewers
0.5987876766	quality
0.5986317154	trips
0.5985355257	frequent
0.5983813209	salt
0.5983404794	pastor
0.5983236598	speak
0.5982382222	pittsburgh
0.5981608368	city
0.5981309339	blanco
0.5980022077	beers
0.5980003264	places
0.5979477367	chinese
0.5978014328	care
0.5977642419	rare
0.5977497184	omelette
0.5976882802	adds
0.5976851833	pancake
0.5976139649	paired
0.5974364478	sliced
0.5974087785	excuse
0.5972708920	great_breakfast
0.5972347243	piece
0.5971318458	control
0.5970112461	bathroom
0.5969955919	soooo
0.5969773347	forced
0.5968589839	typical
0.5968301344	knowledgeable
0.5967028778	guy
0.5967012640	buffet
0.5966975555	dipped
0.5966933877	baby
0.5966789859	crispy_chicken
0.5965289051	personal
0.5964639433	surprise
0.5964459057	allowed
0.5963879260	jelly
0.5963243841	drunk
0.5963020405	wynn
0.5962125493	bisque
0.5961158933	fancy
0.5961088001	fake
0.5960971347	sounded
0.5960812144	hearing
0.5959142755	beautiful
0.5958890749	appears
0.5958187767	nyc
0.5957571461	hollandaise
0.5957305069	holiday
0.5955636429	double
0.5955503085	al
0.5954765829	talk
0.5953059348	black
0.5952179612	crowds
0.5952065063	strip
0.5951961081	hash
0.5950700856	highly_recommend
0.5949879976	feels
0.5949215845	pass
0.5947847641	pre
0.5947467844	ceilings
0.5947413294	create
0.5947009553	bread
0.5946041750	omelet
0.5945341180	mouth
0.5944743224	mom
0.5942027203	located
0.5940056142	putting
0.5939279528	great_atmosphere
0.5937236965	butter
0.5935750516	small_plates
0.5934735156	chowder
0.5933809072	speaks
0.5933809072	winter
0.5933669068	grew
0.5932941668	key
0.5932845933	team
0.5932055617	waiter
0.5931009023	saturday
0.5930952487	hat
0.5929938849	scratch
0.5928284504	chicken
0.5928277934	search
0.5925427766	lacking
0.5924430695	tvs
0.5923084088	bleu
0.5922055675	consistent
0.5921065245	super_fresh
0.5919695199	ceiling
0.5919337869	accommodating
0.5918988467	buffalo
0.5917473155	cash
0.5917325615	po
0.5915746740	tired
0.5914785934	restrooms
0.5914666754	cut
0.5912541119	polite
0.5911596357	lunch
0.5911140378	bistro
0.5910225380	chow
0.5909728065	kind
0.5909636981	yum
0.5908534688	casino
0.5907113546	bagels
0.5906293318	wall
0.5905024196	assume
0.5904781170	juice
0.5904538171	beer
0.5904416313	host
0.5904214911	absolutely_delicious
0.5903932278	fix
0.5903102291	pulled
0.5902541119	professional
0.5902479539	temperature
0.5902052628	factory
0.5901928136	santa
0.5901907760	avoid
0.5900250431	hot
0.5899944339	thought
0.5898278702	decide
0.5898095398	packed
0.5897929612	stack
0.5896633632	lover
0.5896222991	class
0.5895994536	girls
0.5895190542	scrambled
0.5892953200	closest
0.5892767962	teriyaki
0.5891059800	orange
0.5890225936	hill
0.5889979090	pastry
0.5889362670	bad
0.5889314960	charlotte
0.5888317580	mess
0.5887033309	refills
0.5886853189	plenty
0.5886701903	drink_order
0.5886676331	dough
0.5886444657	dj
0.5885725867	door
0.5885163292	waffle
0.5884638009	bento
0.5884537978	ahi
0.5884022452	wash
0.5883999834	pig
0.5883433185	bathrooms
0.5881280129	charge
0.5881169725	fingers
0.5880596204	dinner
0.5878696981	issue
0.5878424238	drenched
0.5878424238	lentil
0.5877949615	enchiladas
0.5877751694	buffets
0.5877578405	china
0.5877452063	coming
0.5876363236	excellent_service
0.5876232991	jalapeno
0.5875730855	strips
0.5875660753	moist
0.5874661030	mandalay
0.5874231492	hidden
0.5873392881	calamari
0.5873007582	paul
0.5872913112	mgm
0.5872787022	weekday
0.5871797201	mile
0.5871779697	machaca
0.5871779697	certificate
0.5871159837	fixed
0.5871117140	appetite
0.5871117140	kidding
0.5869522822	deals
0.5869387306	flavors
0.5868311546	overly
0.5866725435	hoping
0.5863646076	montreal
0.5863308166	fixe
0.5862901906	eats
0.5862673722	spoke
0.5861077886	dive
0.5860011846	person
0.5858815505	fast_food
0.5856587263	entrees
0.5855534092	les
0.5853833536	wondered
0.5853523719	menu
0.5852736787	garlic
0.5850835077	selection
0.5850611044	family
0.5849690655	weekend
0.5848661551	impossible
0.5848622514	occasion
0.5848618291	weather
0.5848482594	dying
0.5848482594	manage
0.5848171333	spoon
0.5847777286	curry
0.5847663889	blend
0.5847344517	boys
0.5846793953	included
0.5845689595	compare
0.5845577193	yogurt
0.5845188409	cooked
0.5845157886	tables
0.5845072851	happened
0.5844290628	received
